,heart_rate,SPO,label
323,150.0,99.0,1
324,150.0,99.0,1
325,150.0,99.0,1
326,150.0,99.0,1
327,150.0,99.0,1
328,150.0,99.0,1
329,150.0,99.0,1
330,150.0,99.0,1
331,150.0,99.0,1
332,150.0,99.0,1
333,150.0,99.0,1
334,150.0,99.0,1
335,150.0,99.0,1
336,150.0,99.0,1
337,150.0,99.0,1
338,138.33333333333334,98.25,1
339,136.0,98.0,1
340,136.0,98.0,1
341,136.0,98.5,1
342,136.0,99.0,1
343,136.0,99.0,1
344,147.25,98.75,1
345,166.0,98.0,1
346,166.0,98.0,1
347,173.0,98.0,1
348,187.0,98.0,0
349,187.0,98.0,0
350,187.0,98.0,0
351,187.0,98.0,0
352,187.0,98.0,0
353,187.0,98.0,0
354,187.0,98.0,0
355,187.0,98.0,0
356,187.0,98.0,0
357,154.625,98.0,1
358,150.0,98.0,1
359,150.0,98.0,1
360,160.66666666666666,98.0,1
361,166.0,98.0,1
362,166.0,98.0,1
363,166.0,98.0,1
364,166.0,98.0,1
365,166.0,98.0,1
366,166.0,98.0,1
367,166.0,98.0,1
368,166.0,98.0,1
369,160.0,98.0,1
370,150.0,98.0,1
371,150.0,98.0,1
372,144.625,98.0,1
373,107.0,98.0,1
374,107.0,98.0,1
375,107.0,98.0,1
376,136.0,97.125,1
377,136.0,97.0,1
378,136.0,97.0,1
379,150.0,97.83333333333333,1
380,150.0,98.0,1
381,150.0,98.0,1
382,150.0,98.0,1
383,150.0,98.0,1
384,150.0,98.0,1
385,150.0,98.0,1
386,150.0,98.0,1
387,150.0,98.0,1
388,150.0,98.0,1
389,150.0,98.0,1
390,150.0,98.0,1
391,150.0,98.16666666666667,1
392,150.0,99.0,1
393,150.0,99.0,1
394,150.0,99.0,1
395,150.0,99.0,1
396,150.0,99.0,1
397,150.0,99.0,1
398,150.0,99.0,1
399,150.0,99.0,1
400,150.0,99.0,1
401,137.75,99.0,1
402,136.0,99.0,1
403,136.0,99.0,1
404,136.0,99.0,1
405,136.0,99.0,1
406,136.0,99.0,1
407,145.33333333333334,99.0,1
408,150.0,99.0,1
409,150.0,99.0,1
410,150.0,99.0,1
411,150.0,99.0,1
412,150.0,99.0,1
413,150.0,99.0,1
414,150.0,99.0,1
415,150.0,99.0,1
416,150.0,99.0,1
417,150.0,99.0,1
418,150.0,99.0,1
419,150.0,99.0,1
420,150.0,99.0,1
421,150.0,99.0,1
422,150.0,99.0,1
423,150.0,99.0,1
424,150.0,99.0,1
425,150.0,99.0,1
426,123.75,99.0,1
427,115.0,99.0,1
428,115.0,99.0,1
429,146.875,99.0,1
430,166.0,99.0,1
431,166.0,99.0,1
432,160.0,99.0,1
433,150.0,99.0,1
434,150.0,99.0,1
435,150.0,99.0,1
436,150.0,99.0,1
437,150.0,99.0,1
438,150.0,99.0,1
439,150.0,99.0,1
440,150.0,99.0,1
441,150.0,99.0,1
442,150.0,99.0,1
443,150.0,99.0,1
444,150.0,99.0,1
445,137.75,99.0,1
446,136.0,99.0,1
447,136.0,99.0,1
448,144.75,99.0,1
449,150.0,99.0,1
450,150.0,99.0,1
451,142.2222222222222,99.0,1
452,136.0,99.0,1
453,120.625,99.0,1
454,136.0,99.0,1
455,136.0,99.0,1
456,136.0,99.0,1
457,141.25,99.0,1
458,150.0,99.0,1
459,150.0,99.0,1
460,150.0,99.0,1
461,150.0,99.0,1
462,150.0,99.0,1
463,150.0,99.0,1
464,164.0,99.0,1
465,166.0,99.0,1
466,166.0,99.0,1
467,166.0,99.0,1
468,166.0,99.0,1
469,166.0,99.0,1
470,147.25,99.0,1
471,166.0,99.0,1
472,166.0,99.0,1
473,166.0,99.0,1
474,166.0,99.0,1
475,166.0,99.0,1
476,160.0,99.0,1
477,150.0,99.0,1
478,150.0,99.0,1
479,152.66666666666666,99.0,1
480,166.0,99.0,1
481,166.0,99.0,1
482,155.75,99.0,1
483,125.0,99.0,1
484,125.0,99.0,1
485,125.0,99.0,1
486,136.0,99.0,1
487,136.0,99.0,1
488,136.0,99.0,1
489,147.66666666666666,99.0,1
490,150.0,99.0,1
491,150.0,99.0,1
492,150.0,99.0,1
493,150.0,99.0,1
494,150.0,99.0,1
495,137.5,99.0,1
496,125.0,99.0,1
497,125.0,99.0,1
498,137.5,99.0,1
499,150.0,99.0,1
500,150.0,99.0,1
501,159.25,99.0,1
502,187.0,99.0,0
503,187.0,99.0,0
504,185.25,99.0,0
505,166.0,99.0,1
506,166.0,99.0,1
507,166.0,99.0,1
508,184.375,99.0,0
509,187.0,99.0,0
510,187.0,99.0,0
511,169.5,99.0,1
512,166.0,99.0,1
513,166.0,99.0,1
514,166.0,99.0,1
515,166.0,99.0,1
516,166.0,99.0,1
517,158.0,99.0,1
518,150.0,99.0,1
519,150.0,99.0,1
520,156.0,99.0,1
521,166.0,99.0,1
522,166.0,99.0,1
523,166.0,99.0,1
524,166.0,98.0,1
525,166.0,98.0,1
526,166.0,98.0,1
527,166.0,98.0,1
528,166.0,98.0,1
529,166.0,98.75,1
530,166.0,99.0,1
531,166.0,99.0,1
532,164.66666666666666,99.0,1
533,150.0,99.0,1
534,150.0,99.0,1
535,150.0,99.0,1
536,162.0,98.25,1
537,166.0,98.0,1
538,166.0,98.0,1
539,166.0,98.0,1
540,166.0,98.0,1
541,166.0,98.0,1
542,158.0,98.0,1
543,150.0,98.0,1
544,150.0,98.0,1
545,150.0,98.0,1
546,150.0,98.0,1
547,150.0,98.0,1
548,150.0,98.0,1
549,150.0,98.0,1
550,150.0,98.0,1
551,150.0,98.0,1
552,139.5,98.0,1
553,136.0,98.0,1
554,136.0,98.0,1
555,136.0,98.0,1
556,136.0,98.0,1
557,136.0,98.0,1
558,141.25,98.0,1
559,150.0,98.0,1
560,150.0,98.0,1
561,148.25,98.0,1
562,136.0,98.0,1
563,136.0,98.0,1
564,136.0,98.0,1
565,136.0,98.0,1
566,136.0,98.0,1
567,136.0,98.0,1
568,144.75,98.0,1
569,150.0,98.0,1
570,150.0,98.0,1
571,150.0,98.0,1
572,150.0,98.0,1
573,150.0,98.0,1
574,140.625,98.0,1
575,125.0,98.0,1
576,125.0,98.0,1
577,128.125,98.0,1
578,150.0,98.0,1
579,150.0,98.0,1
580,150.0,98.0,1
581,138.33333333333334,98.0,1
582,136.0,98.0,1
583,136.0,98.0,1
584,143.0,98.0,1
585,150.0,98.0,1
586,150.0,98.0,1
587,150.0,98.33333333333333,1
588,150.0,99.0,1
589,150.0,99.0,1
590,150.0,99.0,1
591,150.0,99.0,1
592,150.0,99.0,1
593,150.0,99.0,1
594,150.0,99.0,1
595,150.0,99.0,1
596,150.0,99.0,1
597,139.5,98.25,1
598,136.0,98.0,1
599,136.0,98.0,1
600,136.0,98.0,1
601,136.0,98.0,1
602,136.0,98.0,1
603,136.0,98.0,1
604,136.0,98.0,1
605,136.0,98.0,1
606,138.33333333333334,98.0,1
607,150.0,98.0,1
608,150.0,98.0,1
609,150.0,98.0,1
610,150.0,98.875,1
611,150.0,99.0,1
612,150.0,99.0,1
613,141.25,98.375,1
614,136.0,98.0,1
615,136.0,98.0,1
616,136.0,98.375,1
617,136.0,99.0,1
618,136.0,99.0,1
619,138.33333333333334,99.0,1
620,150.0,99.0,1
621,150.0,99.0,1
622,150.0,98.875,1
623,150.0,98.0,1
624,150.0,98.0,1
625,150.0,98.0,1
626,150.0,98.0,1
627,150.0,98.0,1
628,150.0,98.0,1
629,150.0,98.0,1
630,150.0,98.0,1
631,150.0,98.0,1
632,146.5,98.25,1
633,136.0,99.0,1
634,136.0,99.0,1
635,136.0,99.0,1
636,150.0,99.0,1
637,150.0,99.0,1
638,150.0,99.0,1
639,150.0,98.0,1
640,150.0,98.0,1
641,150.0,98.0,1
642,150.0,98.0,1
643,150.0,98.0,1
644,150.0,98.0,1
645,150.0,98.5,1
646,150.0,99.0,1
647,150.0,99.0,1
648,150.0,98.75,1
649,150.0,98.0,1
650,150.0,98.0,1
651,150.0,98.0,1
652,150.0,98.0,1
653,150.0,98.0,1
654,150.0,98.0,1
655,150.0,98.0,1
656,150.0,98.0,1
657,150.0,98.0,1
658,150.0,98.0,1
659,150.0,98.0,1
660,150.0,98.0,1
661,150.0,98.0,1
662,150.0,98.0,1
663,150.0,98.0,1
664,148.25,98.0,1
665,136.0,98.0,1
666,136.0,98.0,1
667,136.0,98.0,1
668,136.0,98.875,1
669,123.5,99.0,1
670,136.0,99.0,1
671,136.0,98.16666666666667,1
672,136.0,98.0,1
673,136.0,98.0,1
674,136.0,98.625,1
675,136.0,99.0,1
676,136.0,99.0,1
677,141.25,99.0,1
678,150.0,99.0,1
679,150.0,99.0,1
680,150.0,99.0,1
681,150.0,99.0,1
682,150.0,99.0,1
683,150.0,99.0,1
684,150.0,99.0,1
685,150.0,99.0,1
686,150.0,99.0,1
687,150.0,99.0,1
688,150.0,99.0,1
689,150.0,99.0,1
690,150.0,99.0,1
691,150.0,99.0,1
692,150.0,99.0,1
693,150.0,99.0,1
694,150.0,99.0,1
695,150.0,99.0,1
696,150.0,99.0,1
697,150.0,98.0,1
698,150.0,98.0,1
699,150.0,98.0,1
700,150.0,98.75,1
701,150.0,99.0,1
702,150.0,99.0,1
703,150.0,99.0,1
704,150.0,99.0,1
705,150.0,99.0,1
706,150.0,99.0,1
707,150.0,99.0,1
708,150.0,99.0,1
709,148.25,99.0,1
710,136.0,99.0,1
711,136.0,99.0,1
712,136.0,99.0,1
713,136.0,99.0,1
714,136.0,99.0,1
715,136.0,99.0,1
716,144.75,99.0,1
717,150.0,99.0,1
718,150.0,99.0,1
719,150.0,99.0,1
720,150.0,99.0,1
721,150.0,99.0,1
722,150.0,99.0,1
723,150.0,99.0,1
724,150.0,99.0,1
725,150.0,99.0,1
726,150.0,99.0,1
727,150.0,99.0,1
728,150.0,99.0,1
729,150.0,99.0,1
730,150.0,99.0,1
731,150.0,99.0,1
732,143.0,99.0,1
733,136.0,99.0,1
734,136.0,99.0,1
735,140.66666666666666,99.0,1
736,150.0,99.0,1
737,150.0,99.0,1
738,150.0,99.0,1
739,150.0,99.0,1
740,150.0,99.0,1
741,150.0,99.0,1
742,166.0,99.0,1
743,166.0,99.0,1
744,166.0,99.0,1
745,154.0,99.0,1
746,150.0,99.0,1
747,150.0,99.0,1
748,158.0,99.0,1
749,166.0,99.0,1
750,166.0,99.0,1
751,163.33333333333334,99.0,1
752,150.0,99.0,1
753,150.0,99.0,1
754,150.0,99.0,1
755,150.0,99.0,1
756,150.0,99.0,1
757,150.0,99.0,1
758,107.25,99.0,1
759,93.0,99.0,1
760,93.0,99.0,1
761,114.5,99.0,1
762,136.0,99.0,1
763,136.0,99.0,1
764,139.5,99.0,1
765,150.0,99.0,1
766,150.0,99.0,1
767,150.0,99.0,1
768,123.5,99.0,1
769,136.0,99.0,1
770,136.0,99.0,1
771,125.0,99.0,1
772,125.0,99.0,1
773,125.0,99.0,1
774,140.625,99.0,1
775,150.0,99.0,1
776,150.0,99.0,1
777,131.25,99.0,1
778,100.0,99.0,1
779,100.0,99.0,1
780,100.0,99.0,1
781,107.0,99.0,1
782,107.0,99.0,1
783,107.0,99.0,1
784,139.25,99.0,1
785,150.0,99.0,1
786,150.0,99.0,1
787,160.66666666666666,99.0,1
788,166.0,99.0,1
789,166.0,99.0,1
790,158.0,99.0,1
791,150.0,99.0,1
792,150.0,99.0,1
793,150.0,99.0,1
794,150.0,99.0,1
795,150.0,99.0,1
796,152.4,98.4593741782803,1
797,166.0,98.4593741782803,1
798,166.0,98.4593741782803,1
799,177.66666666666666,98.72968708914016,3
800,176.8,99.0,1
801,136.0,99.0,1
802,136.0,98.51343676045227,1
803,107.33333333333333,98.4593741782803,1
804,101.0,98.4593741782803,1
805,125.0,98.4593741782803,1
806,125.0,98.4593741782803,1
807,125.0,98.15312472609344,1
808,122.0,98.5,1
809,114.25,100.0,1
810,100.0,100.0,1
811,100.0,100.0,1
812,108.75,100.0,1
813,126.1,99.95,1
814,136.0,99.0,1
815,136.0,98.56749934262423,1
816,127.6,98.4593741782803,1
817,113.66666666666667,98.4593741782803,1
818,107.0,98.4593741782803,1
819,107.0,98.4593741782803,1
820,103.85,98.4593741782803,1
821,100.0,98.4593741782803,1
822,100.0,98.4593741782803,1
823,100.0,98.4593741782803,1
824,107.5,98.4593741782803,1
825,115.0,98.4593741782803,1
826,114.6,98.4593741782803,1
827,107.0,99.0,1
828,111.4,99.0,1
829,112.2,99.0,1
830,107.0,99.05,1
831,107.0,100.0,1
832,112.0,99.10130160399684,1
833,123.4,98.4593741782803,1
834,138.1,98.4593741782803,1
835,150.0,98.4593741782803,1
836,161.2,98.4593741782803,1
837,166.0,98.27562450696819,1
838,155.8,98.15,1
839,115.0,99.0,1
840,109.0,99.0,1
841,103.5,99.45,1
842,100.0,100.0,1
843,100.0,100.0,1
844,105.6,99.25,1
845,107.0,99.0,1
846,93.5,98.86484354457008,1
847,62.0,98.4593741782803,1
848,57.75,98.91890612674204,1
849,91.8,99.55,1
850,112.0,100.0,1
851,107.0,100.0,1
852,107.0,99.15,1
853,112.2,99.0,1
854,115.0,99.0,1
855,115.0,99.0,1
856,124.5,99.0,1
857,107.5,99.0,1
858,100.0,99.0,1
859,100.0,99.0,1
860,100.0,99.0,1
861,100.0,99.0,1
862,71.0,98.4593741782803,1
863,71.0,98.4593741782803,1
864,150.0,100.0,1
865,150.0,100.0,1
866,133.75,100.0,1
867,125.0,100.0,1
868,125.0,100.0,1
869,101.25,100.0,1
870,104.9,99.35,1
871,107.0,98.60000000000001,1
872,107.0,97.0,1
873,107.0,95.32156192479621,1
874,107.0,98.60354106407222,1
875,107.0,98.97296870891401,1
876,107.0,93.0,1
877,107.0,97.5,1
878,110.55555555555556,99.0,1
879,118.5,99.0,1
880,150.0,99.0,1
881,150.0,99.0,1
882,136.66666666666666,99.0,1
883,122.3,99.0,1
884,107.0,99.0,1
885,100.7,99.85,1
886,104.2,100.0,1
887,107.0,99.85,1
888,107.0,99.0,1
889,107.0,99.0,1
890,107.0,99.0,1
891,109.0,99.0,1
892,115.0,99.0,1
893,107.0,99.0,1
894,112.86666666666667,99.0,1
895,136.6,98.86484354457008,1
896,183.91666666666666,98.48190025418529,0
897,150.0,99.0,1
898,138.79999999999998,98.60354106407222,1
899,132.15,98.4593741782803,1
900,126.65,98.4593741782803,1
901,136.0,98.4593741782803,1
902,136.0,98.4593741782803,1
903,136.0,97.9485932158822,1
904,136.0,97.3,1
905,136.0,99.0,1
906,149.06666666666666,99.0,1
907,150.0,99.4,1
908,150.0,99.69187483565605,1
909,150.0,98.4593741782803,1
910,136.0,98.4593741782803,1
911,136.0,98.4593741782803,1
912,132.7,98.84453063371022,1
913,126.25,100.0,1
914,150.0,100.0,1
915,141.6,100.0,1
916,136.0,99.1,1
917,137.4,97.15,1
918,150.0,100.0,1
919,127.25,97.6,1
920,119.0,96.0,1
921,119.45,96.0,1
922,88.0,96.0,1
923,121.6,96.05,1
924,136.0,96.0,1
925,131.625,96.0,1
926,115.0,96.0,1
927,115.0,96.0,1
928,115.0,96.0,1
929,115.0,96.0,1
930,115.0,96.0,1
931,123.0,96.0,1
932,125.0,97.22968708914016,1
933,107.0,98.4593741782803,1
934,107.0,98.4593741782803,1
935,107.0,98.4593741782803,1
936,107.0,97.59859321588219,1
937,107.0,96.0,1
938,107.0,96.0,1
939,112.2,97.47562450696819,1
940,115.0,98.4593741782803,1
941,115.0,98.4593741782803,1
942,115.0,98.4593741782803,1
943,115.0,98.4593741782803,1
944,115.0,98.4593741782803,1
945,115.0,98.4593741782803,1
946,125.0,98.4593741782803,1
947,117.08333333333333,98.4593741782803,1
948,115.0,98.4593741782803,1
949,115.66666666666667,98.4593741782803,1
950,125.0,98.4593741782803,1
951,134.35,98.4593741782803,1
952,144.4,98.4593741782803,1
953,150.0,98.4593741782803,1
954,150.0,98.4593741782803,1
955,150.0,98.06890612674204,1
956,140.9,99.2,1
957,131.79999999999998,99.86666666666667,1
958,115.0,99.0,1
959,115.0,99.0,1
960,139.5,99.0,1
961,155.33333333333334,99.26666666666667,1
962,166.0,100.0,1
963,214.0,100.0,2
964,187.0,99.0,0
965,188.35,99.0,0
966,214.0,99.0,2
967,177.20000000000002,99.0,3
968,163.0,99.05,1
969,136.0,100.0,1
970,118.15,100.0,1
971,110.73333333333333,99.53333333333335,1
972,107.0,99.0,1
973,107.0,99.0,1
974,107.0,97.25,1
975,87.8,97.0,1
976,75.0,97.0,1
977,75.0,97.0,1
978,136.0,98.9,1
979,122.0,99.0,1
980,120.25,99.0,1
981,136.7,99.0,1
982,150.0,99.0,1
983,139.73333333333332,99.0,1
984,132.7,99.25,1
985,122.5,99.95,1
986,100.0,99.0,1
987,100.0,99.73333333333333,1
988,86.0,99.1,1
989,68.25,97.0,1
990,115.0,97.0,1
991,115.0,98.60000000000001,1
992,115.0,99.375,1
993,115.0,100.0,1
994,115.0,100.0,1
995,124.33333333333333,98.6647909545096,1
996,125.0,98.70265579805417,1
997,127.75,99.0,1
998,136.0,99.0,1
999,115.0,99.0,1
1000,110.6,98.72968708914016,1
1001,107.0,98.84453063371022,1
1002,107.4,100.0,1
1003,115.0,100.0,1
1004,115.0,99.45,1
1005,115.0,99.3,1
1006,115.0,99.91666666666667,1
1007,115.0,99.0,1
1008,109.8,99.0,1
1009,110.2,99.0,1
1010,113.4,98.97296870891401,1
1011,107.0,99.0,1
1012,102.1,99.0,1
1013,100.0,99.0,1
1014,101.75,99.0,1
1015,107.0,99.0,1
1016,113.0,99.0,1
1017,120.0,99.0,1
1018,119.6,99.0,1
1019,107.0,99.0,1
1020,101.4,99.0,1
1021,100.0,99.0,1
1022,108.75,99.0,1
1023,125.0,99.0,1
1024,125.0,99.0,1
1025,132.33333333333334,99.0,1
1026,126.55,99.0,1
1027,115.0,99.0,1
1028,115.0,99.0,1
1029,122.5,98.62156192479621,1
1030,116.0,95.55265579805416,1
1031,107.0,92.0,1
1032,107.0,92.0,1
1033,113.75,95.82296870891402,1
1034,124.33333333333333,99.0,1
1035,115.0,99.0,1
1036,115.0,99.0,1
1037,115.0,99.0,1
1038,115.0,99.0,1
1039,115.0,99.0,1
1040,115.0,99.0,1
1041,109.8,99.0,1
1042,107.0,99.0,1
1043,107.0,99.0,1
1044,107.0,99.0,1
1045,112.6,99.0,1
1046,118.33333333333333,99.0,1
1047,125.0,99.0,1
1048,107.0,99.0,1
1049,107.0,99.0,1
1050,110.2,99.0,1
1051,114.6,99.0,1
1052,107.0,99.0,1
1053,107.0,98.0,1
1054,107.0,97.0,1
1055,107.0,97.0,1
1056,116.0,97.0,1
1057,125.0,97.0,1
1058,125.0,97.0,1
1059,129.125,96.625,1
1060,136.0,96.0,1
1061,136.0,96.0,1
1062,132.33333333333334,96.0,1
1063,125.0,96.0,1
1064,125.0,96.0,1
1065,121.25,96.0,1
1066,115.0,96.0,1
1067,115.0,96.0,1
1068,115.0,96.0,1
1069,115.0,96.0,1
1070,115.0,96.0,1
1071,115.0,96.0,1
1072,115.0,96.0,1
1073,115.0,96.0,1
1074,115.0,96.0,1
1075,123.75,96.0,1
1076,125.0,96.0,1
1077,125.0,96.0,1
1078,125.0,96.0,1
1079,125.0,96.0,1
1080,125.0,96.0,1
1081,125.0,96.0,1
1082,125.0,96.0,1
1083,125.0,96.0,1
1084,125.0,96.0,1
1085,125.0,96.0,1
1086,125.0,96.0,1
1087,125.0,96.0,1
1088,125.0,96.0,1
1089,125.0,96.0,1
1090,119.44444444444444,96.0,1
1091,115.0,96.0,1
1092,115.0,96.0,1
1093,115.0,96.0,1
1094,115.0,96.0,1
1095,115.0,96.0,1
1096,115.0,96.0,1
1097,115.0,96.0,1
1098,115.0,96.0,1
1099,117.5,96.0,1
1100,125.0,96.0,1
